run,workload_type,timestamp_ns,runtime_ns,voluntary_ctxt_switches,nonvoluntary_ctxt_switches,minor_page_faults,major_page_faults,start_cpu,end_cpu,time_microseconds
1602,vfork,25578424532864,46056,0,0,0,0,-1,-1,46.06
1603,vfork,25578424579204,16962,0,0,0,0,-1,-1,16.96
1604,vfork,25578424596445,20081,0,0,0,0,-1,-1,20.08
1605,vfork,25578424616819,15841,0,0,0,0,-1,-1,15.84
1606,vfork,25578424632939,16212,0,0,0,0,-1,-1,16.21
1607,vfork,25578424649439,19389,0,0,0,0,-1,-1,19.39
1608,vfork,25578424669210,17592,0,0,0,0,-1,-1,17.59
1609,vfork,25578424687069,16198,0,0,0,0,-1,-1,16.20
1610,vfork,25578424703552,18991,0,0,0,0,-1,-1,18.99
1611,vfork,25578424727452,16712,0,0,0,0,-1,-1,16.71
1612,vfork,25578424744467,16740,0,0,0,0,-1,-1,16.74
1613,vfork,25578424761468,22191,0,0,0,0,-1,-1,22.19
1614,vfork,25578424783937,17030,0,0,0,0,-1,-1,17.03
1615,vfork,25578424801242,15690,0,0,0,0,-1,-1,15.69
1616,vfork,25578424817211,19141,0,0,0,0,-1,-1,19.14
1617,vfork,25578424836633,15682,0,0,0,0,-1,-1,15.68
1618,vfork,25578424852604,16272,0,0,0,0,-1,-1,16.27
1619,vfork,25578424869139,20391,0,0,0,0,-1,-1,20.39
1620,vfork,25578424889814,16496,0,0,0,0,-1,-1,16.50
1621,vfork,25578424906595,16081,0,0,0,0,-1,-1,16.08
1622,vfork,25578424923296,20805,0,0,0,0,-1,-1,20.80
1623,vfork,25578424944373,16330,0,0,0,0,-1,-1,16.33
1624,vfork,25578424961082,16830,0,0,0,0,-1,-1,16.83
1625,vfork,25578424978177,19681,0,0,0,0,-1,-1,19.68
1626,vfork,25578424998137,24169,0,0,0,0,-1,-1,24.17
1627,vfork,25578425022585,16641,0,0,0,0,-1,-1,16.64
1628,vfork,25578425039493,20088,0,0,0,0,-1,-1,20.09
1629,vfork,25578425059878,15945,0,0,0,0,-1,-1,15.95
1630,vfork,25578425076114,16528,0,0,0,0,-1,-1,16.53
1631,vfork,25578425092909,19418,0,0,0,0,-1,-1,19.42
1632,vfork,25578425112586,16532,0,0,0,0,-1,-1,16.53
1633,vfork,25578425129397,16611,0,0,0,0,-1,-1,16.61
1634,vfork,25578425146302,19977,0,0,0,0,-1,-1,19.98
1635,vfork,25578425166549,18410,0,0,0,0,-1,-1,18.41
1636,vfork,25578425185257,16780,0,0,0,0,-1,-1,16.78
1637,vfork,25578425202313,20336,0,0,0,0,-1,-1,20.34
1638,vfork,25578425222993,16381,0,0,0,0,-1,-1,16.38
1639,vfork,25578425239669,16435,0,0,0,0,-1,-1,16.43
1640,vfork,25578425256371,20346,0,0,0,0,-1,-1,20.35
1641,vfork,25578425277076,16728,0,0,0,0,-1,-1,16.73
1642,vfork,25578425294159,16135,0,0,0,0,-1,-1,16.14
1643,vfork,25578425310598,19442,0,0,0,0,-1,-1,19.44
1644,vfork,25578425330315,16669,0,0,0,0,-1,-1,16.67
1645,vfork,25578425347251,17198,0,0,0,0,-1,-1,17.20
1646,vfork,25578425364711,19344,0,0,0,0,-1,-1,19.34
1647,vfork,25578425384322,16375,0,0,0,0,-1,-1,16.38
1648,vfork,25578425400969,16506,0,0,0,0,-1,-1,16.51
1649,vfork,25578425417769,19518,0,0,0,0,-1,-1,19.52
1650,vfork,25578425437541,16185,0,0,0,0,-1,-1,16.18
1651,vfork,25578425453999,16373,0,0,0,0,-1,-1,16.37
1652,vfork,25578425470736,19267,0,0,0,0,-1,-1,19.27
1653,vfork,25578425490276,16833,0,0,0,0,-1,-1,16.83
1654,vfork,25578425507387,22180,0,0,0,0,-1,-1,22.18
1655,vfork,25578425529840,20395,0,0,0,0,-1,-1,20.39
1656,vfork,25578425550508,17307,0,0,0,0,-1,-1,17.31
1657,vfork,25578425568091,16289,0,0,0,0,-1,-1,16.29
1658,vfork,25578425584661,20302,0,0,0,0,-1,-1,20.30
1659,vfork,25578425605238,16618,0,0,0,0,-1,-1,16.62
1660,vfork,25578425622125,16439,0,0,0,0,-1,-1,16.44
1661,vfork,25578425638834,19499,0,0,0,0,-1,-1,19.50
1662,vfork,25578425658611,16495,0,0,0,0,-1,-1,16.50
1663,vfork,25578425675367,16137,0,0,0,0,-1,-1,16.14
1664,vfork,25578425691775,19529,0,0,0,0,-1,-1,19.53
1665,vfork,25578425711585,16593,0,0,0,0,-1,-1,16.59
1666,vfork,25578425728446,16971,0,0,0,0,-1,-1,16.97
1667,vfork,25578425745695,19780,0,0,0,0,-1,-1,19.78
1668,vfork,25578425765753,16594,0,0,0,0,-1,-1,16.59
1669,vfork,25578425782627,15803,0,0,0,0,-1,-1,15.80
1670,vfork,25578425798721,19226,0,0,0,0,-1,-1,19.23
1671,vfork,25578425818222,16273,0,0,0,0,-1,-1,16.27
1672,vfork,25578425834760,16841,0,0,0,0,-1,-1,16.84
1673,vfork,25578425851878,19691,0,0,0,0,-1,-1,19.69
1674,vfork,25578425871966,16163,0,0,0,0,-1,-1,16.16
1675,vfork,25578425888520,16020,0,0,0,0,-1,-1,16.02
1676,vfork,25578425904815,19930,0,0,0,0,-1,-1,19.93
1677,vfork,25578425925367,16999,0,0,0,0,-1,-1,17.00
1678,vfork,25578425942671,16308,0,0,0,0,-1,-1,16.31
1679,vfork,25578425959263,20759,0,0,0,0,-1,-1,20.76
1680,vfork,25578425980311,17451,0,0,0,0,-1,-1,17.45
1681,vfork,25578425998036,21744,0,0,0,0,-1,-1,21.74
1682,vfork,25578426020051,23406,0,0,0,0,-1,-1,23.41
1683,vfork,25578426043739,16567,0,0,0,0,-1,-1,16.57
1684,vfork,25578426060580,16499,0,0,0,0,-1,-1,16.50
1685,vfork,25578426077353,19592,0,0,0,0,-1,-1,19.59
1686,vfork,25578426097213,16334,0,0,0,0,-1,-1,16.33
1687,vfork,25578426113808,17317,0,0,0,0,-1,-1,17.32
1688,vfork,25578426131389,19714,0,0,0,0,-1,-1,19.71
1689,vfork,25578426156493,17310,0,0,0,0,-1,-1,17.31
1690,vfork,25578426174087,16667,0,0,0,0,-1,-1,16.67
1691,vfork,25578426191241,21654,0,0,0,0,-1,-1,21.65
1692,vfork,25578426213159,17358,0,0,0,0,-1,-1,17.36
1693,vfork,25578426230789,16514,0,0,0,0,-1,-1,16.51
1694,vfork,25578426247580,20062,0,0,0,0,-1,-1,20.06
1695,vfork,25578426268118,16539,0,0,0,0,-1,-1,16.54
1696,vfork,25578426284925,17249,0,0,0,0,-1,-1,17.25
1697,vfork,25578426302443,21694,0,0,0,0,-1,-1,21.69
1698,vfork,25578426324516,16267,0,0,0,0,-1,-1,16.27
1699,vfork,25578426341047,18434,0,0,0,0,-1,-1,18.43
1700,vfork,25578426359761,19888,0,0,0,0,-1,-1,19.89
1701,vfork,25578426380029,16062,0,0,0,0,-1,-1,16.06
1702,vfork,25578426396471,16577,0,0,0,0,-1,-1,16.58
1703,vfork,25578426413314,19535,0,0,0,0,-1,-1,19.54
1704,vfork,25578426433114,16836,0,0,0,0,-1,-1,16.84
1705,vfork,25578426450225,18202,0,0,0,0,-1,-1,18.20
1706,vfork,25578426468705,19758,0,0,0,0,-1,-1,19.76
1707,vfork,25578426488738,16544,0,0,0,0,-1,-1,16.54
1708,vfork,25578426505663,17227,0,0,0,0,-1,-1,17.23
1709,vfork,25578426523160,19529,0,0,0,0,-1,-1,19.53
1710,vfork,25578426542974,19606,0,0,0,0,-1,-1,19.61
1711,vfork,25578426562866,16048,0,0,0,0,-1,-1,16.05
1712,vfork,25578426579195,19170,0,0,0,0,-1,-1,19.17
1713,vfork,25578426598649,16204,0,0,0,0,-1,-1,16.20
1714,vfork,25578426615132,16134,0,0,0,0,-1,-1,16.13
1715,vfork,25578426631545,20524,0,0,0,0,-1,-1,20.52
1716,vfork,25578426652362,16803,0,0,0,0,-1,-1,16.80
1717,vfork,25578426669448,16603,0,0,0,0,-1,-1,16.60
1718,vfork,25578426686321,21467,0,0,0,0,-1,-1,21.47
1719,vfork,25578426708075,16165,0,0,0,0,-1,-1,16.16
1720,vfork,25578426724526,16513,0,0,0,0,-1,-1,16.51
1721,vfork,25578426741323,19159,0,0,0,0,-1,-1,19.16
1722,vfork,25578426760876,16592,0,0,0,0,-1,-1,16.59
1723,vfork,25578426777850,16373,0,0,0,0,-1,-1,16.37
1724,vfork,25578426794501,72542,0,0,0,0,-1,-1,72.54
1725,vfork,25578426867334,16946,0,0,0,0,-1,-1,16.95
1726,vfork,25578426884547,16855,0,0,0,0,-1,-1,16.86
1727,vfork,25578426901801,19727,0,0,0,0,-1,-1,19.73
1728,vfork,25578426921779,16535,0,0,0,0,-1,-1,16.54
1729,vfork,25578426938580,17268,0,0,0,0,-1,-1,17.27
1730,vfork,25578426956105,20496,0,0,0,0,-1,-1,20.50
1731,vfork,25578426977027,16697,0,0,0,0,-1,-1,16.70
1732,vfork,25578426994000,60159,0,0,0,0,-1,-1,60.16
1733,vfork,25578427054857,69946,0,0,0,0,-1,-1,69.95
1734,vfork,25578427127103,26754,0,0,0,0,-1,-1,26.75
1735,vfork,25578427154136,20640,0,0,0,0,-1,-1,20.64
1736,vfork,25578427175083,18797,0,0,0,0,-1,-1,18.80
1737,vfork,25578427194151,17500,0,0,0,0,-1,-1,17.50
1738,vfork,25578427211981,17894,0,0,0,0,-1,-1,17.89
1739,vfork,25578427230148,18991,0,0,0,0,-1,-1,18.99
1740,vfork,25578427249418,18110,0,0,0,0,-1,-1,18.11
1741,vfork,25578427267814,18121,0,0,0,0,-1,-1,18.12
1742,vfork,25578427286331,18866,0,0,0,0,-1,-1,18.87
1743,vfork,25578427305486,17650,0,0,0,0,-1,-1,17.65
1744,vfork,25578427323553,19356,0,0,0,0,-1,-1,19.36
1745,vfork,25578427343296,19263,0,0,0,0,-1,-1,19.26
1746,vfork,25578427362948,17738,0,0,0,0,-1,-1,17.74
1747,vfork,25578427381048,17972,0,0,0,0,-1,-1,17.97
1748,vfork,25578427399287,20332,0,0,0,0,-1,-1,20.33
1749,vfork,25578427420021,17582,0,0,0,0,-1,-1,17.58
1750,vfork,25578427437871,17725,0,0,0,0,-1,-1,17.73
1751,vfork,25578427456119,17413,0,0,0,0,-1,-1,17.41
1752,vfork,25578427473813,17258,0,0,0,0,-1,-1,17.26
1753,vfork,25578427491343,17938,0,0,0,0,-1,-1,17.94
1754,vfork,25578427509550,18048,0,0,0,0,-1,-1,18.05
1755,vfork,25578427527882,17485,0,0,0,0,-1,-1,17.48
1756,vfork,25578427545876,17301,0,0,0,0,-1,-1,17.30
1757,vfork,25578427563474,17242,0,0,0,0,-1,-1,17.24
1758,vfork,25578427580982,18679,0,0,0,0,-1,-1,18.68
1759,vfork,25578427599930,17600,0,0,0,0,-1,-1,17.60
1760,vfork,25578427617933,17746,0,0,0,0,-1,-1,17.75
1761,vfork,25578427635965,16900,0,0,0,0,-1,-1,16.90
1762,vfork,25578427653351,18476,0,0,0,0,-1,-1,18.48
1763,vfork,25578427672098,19408,0,0,0,0,-1,-1,19.41
1764,vfork,25578427691784,18482,0,0,0,0,-1,-1,18.48
1765,vfork,25578427710528,17622,0,0,0,0,-1,-1,17.62
1766,vfork,25578427728415,17370,0,0,0,0,-1,-1,17.37
1767,vfork,25578427746150,17194,0,0,0,0,-1,-1,17.19
1768,vfork,25578427769152,19009,0,0,0,0,-1,-1,19.01
1769,vfork,25578427788542,18395,0,0,0,0,-1,-1,18.39
1770,vfork,25578427807185,18785,0,0,0,0,-1,-1,18.79
1771,vfork,25578427826260,19203,0,0,0,0,-1,-1,19.20
1772,vfork,25578427845777,19099,0,0,0,0,-1,-1,19.10
1773,vfork,25578427865202,19467,0,0,0,0,-1,-1,19.47
1774,vfork,25578427885052,19106,0,0,0,0,-1,-1,19.11
1775,vfork,25578427904505,18506,0,0,0,0,-1,-1,18.51
1776,vfork,25578427923329,20000,0,0,0,0,-1,-1,20.00
1777,vfork,25578427943935,20127,0,0,0,0,-1,-1,20.13
1778,vfork,25578427964613,19353,0,0,0,0,-1,-1,19.35
1779,vfork,25578427984407,26011,0,0,0,0,-1,-1,26.01
1780,vfork,25578428010892,20074,0,0,0,0,-1,-1,20.07
1781,vfork,25578428031349,18435,0,0,0,0,-1,-1,18.43
1782,vfork,25578428050124,24303,0,0,0,0,-1,-1,24.30
1783,vfork,25578428074785,18198,0,0,0,0,-1,-1,18.20
1784,vfork,25578428093309,19587,0,0,0,0,-1,-1,19.59
1785,vfork,25578428113269,22733,0,0,0,0,-1,-1,22.73
1786,vfork,25578428136472,19553,0,0,0,0,-1,-1,19.55
1787,vfork,25578428156450,19364,0,0,0,0,-1,-1,19.36
1788,vfork,25578428176258,22934,0,0,0,0,-1,-1,22.93
1789,vfork,25578428199503,19234,0,0,0,0,-1,-1,19.23
1790,vfork,25578428219141,20293,0,0,0,0,-1,-1,20.29
1791,vfork,25578428239865,23090,0,0,0,0,-1,-1,23.09
1792,vfork,25578428263456,18677,0,0,0,0,-1,-1,18.68
1793,vfork,25578428282452,18994,0,0,0,0,-1,-1,18.99
1794,vfork,25578428301753,23538,0,0,0,0,-1,-1,23.54
1795,vfork,25578428325756,19111,0,0,0,0,-1,-1,19.11
1796,vfork,25578428345218,19175,0,0,0,0,-1,-1,19.18
1797,vfork,25578428364702,22313,0,0,0,0,-1,-1,22.31
1798,vfork,25578428387382,19575,0,0,0,0,-1,-1,19.57
1799,vfork,25578428407275,19161,0,0,0,0,-1,-1,19.16
1800,vfork,25578428426905,26785,0,0,0,0,-1,-1,26.79
1801,vfork,25578428454335,18814,0,0,0,0,-1,-1,18.81
1802,vfork,25578428473541,19775,0,0,0,0,-1,-1,19.77
1803,vfork,25578428493796,24122,0,0,0,0,-1,-1,24.12
1804,vfork,25578428518305,19964,0,0,0,0,-1,-1,19.96
1805,vfork,25578428538638,19002,0,0,0,0,-1,-1,19.00
1806,vfork,25578428557996,22344,0,0,0,0,-1,-1,22.34
1807,vfork,25578428580704,18420,0,0,0,0,-1,-1,18.42
1808,vfork,25578428599600,19250,0,0,0,0,-1,-1,19.25
1809,vfork,25578428619307,22340,0,0,0,0,-1,-1,22.34
1810,vfork,25578428642076,19434,0,0,0,0,-1,-1,19.43
1811,vfork,25578428661910,18940,0,0,0,0,-1,-1,18.94
1812,vfork,25578428681364,22193,0,0,0,0,-1,-1,22.19
1813,vfork,25578428703940,19713,0,0,0,0,-1,-1,19.71
1814,vfork,25578428724079,20418,0,0,0,0,-1,-1,20.42
1815,vfork,25578428744866,20673,0,0,0,0,-1,-1,20.67
1816,vfork,25578428765981,18091,0,0,0,0,-1,-1,18.09
1817,vfork,25578428784509,18659,0,0,0,0,-1,-1,18.66
1818,vfork,25578428803462,21622,0,0,0,0,-1,-1,21.62
1819,vfork,25578428825382,19021,0,0,0,0,-1,-1,19.02
1820,vfork,25578428844826,18750,0,0,0,0,-1,-1,18.75
1821,vfork,25578428863931,23187,0,0,0,0,-1,-1,23.19
1822,vfork,25578428887496,19374,0,0,0,0,-1,-1,19.37
1823,vfork,25578428907233,18965,0,0,0,0,-1,-1,18.96
1824,vfork,25578428926539,23891,0,0,0,0,-1,-1,23.89
1825,vfork,25578428950840,18858,0,0,0,0,-1,-1,18.86
1826,vfork,25578428970103,18967,0,0,0,0,-1,-1,18.97
1827,vfork,25578428989440,32866,0,0,0,0,-1,-1,32.87
1828,vfork,25578429022937,49279,0,0,0,0,-1,-1,49.28
1829,vfork,25578429075072,33322,0,0,0,0,-1,-1,33.32
1830,vfork,25578429109243,24700,0,0,0,0,-1,-1,24.70
1831,vfork,25578429134666,24682,0,0,0,0,-1,-1,24.68
1832,vfork,25578429159947,24702,0,0,0,0,-1,-1,24.70
1833,vfork,25578429185297,22564,0,0,0,0,-1,-1,22.56
1834,vfork,25578429208448,22025,0,0,0,0,-1,-1,22.02
1835,vfork,25578429231058,22279,0,0,0,0,-1,-1,22.28
1836,vfork,25578429253871,23605,0,0,0,0,-1,-1,23.61
1837,vfork,25578429278063,23613,0,0,0,0,-1,-1,23.61
1838,vfork,25578429302248,23827,0,0,0,0,-1,-1,23.83
1839,vfork,25578429326632,22163,0,0,0,0,-1,-1,22.16
1840,vfork,25578429349332,24281,0,0,0,0,-1,-1,24.28
1841,vfork,25578429374175,22478,0,0,0,0,-1,-1,22.48
1842,vfork,25578429397203,22757,0,0,0,0,-1,-1,22.76
1843,vfork,25578429420511,22497,0,0,0,0,-1,-1,22.50
1844,vfork,25578429443559,22663,0,0,0,0,-1,-1,22.66
1845,vfork,25578429466741,21820,0,0,0,0,-1,-1,21.82
1846,vfork,25578429489113,22251,0,0,0,0,-1,-1,22.25
1847,vfork,25578429530093,29609,0,0,0,0,-1,-1,29.61
1848,vfork,25578429560352,24582,0,0,0,0,-1,-1,24.58
1849,vfork,25578429585485,26591,0,0,0,0,-1,-1,26.59
1850,vfork,25578429612674,21827,0,0,0,0,-1,-1,21.83
1851,vfork,25578429635083,22045,0,0,0,0,-1,-1,22.05
1852,vfork,25578429657731,25774,0,0,0,0,-1,-1,25.77
1853,vfork,25578429684040,20272,0,0,0,0,-1,-1,20.27
1854,vfork,25578429704873,21776,0,0,0,0,-1,-1,21.78
1855,vfork,25578429727194,24732,0,0,0,0,-1,-1,24.73
1856,vfork,25578429752477,21334,0,0,0,0,-1,-1,21.33
1857,vfork,25578429774374,21623,0,0,0,0,-1,-1,21.62
1858,vfork,25578429796531,24523,0,0,0,0,-1,-1,24.52
1859,vfork,25578429821555,22066,0,0,0,0,-1,-1,22.07
1860,vfork,25578429844203,21637,0,0,0,0,-1,-1,21.64
1861,vfork,25578429866381,24829,0,0,0,0,-1,-1,24.83
1862,vfork,25578429891756,21006,0,0,0,0,-1,-1,21.01
1863,vfork,25578429913335,21231,0,0,0,0,-1,-1,21.23
1864,vfork,25578429935163,27506,0,0,0,0,-1,-1,27.51
1865,vfork,25578429963288,22445,0,0,0,0,-1,-1,22.45
1866,vfork,25578429986297,26584,0,0,0,0,-1,-1,26.58
1867,vfork,25578430013510,26985,0,0,0,0,-1,-1,26.98
1868,vfork,25578430041076,21856,0,0,0,0,-1,-1,21.86
1869,vfork,25578430063502,21320,0,0,0,0,-1,-1,21.32
1870,vfork,25578430085423,26176,0,0,0,0,-1,-1,26.18
1871,vfork,25578430112136,20932,0,0,0,0,-1,-1,20.93
1872,vfork,25578430133667,22191,0,0,0,0,-1,-1,22.19
1873,vfork,25578430156432,26656,0,0,0,0,-1,-1,26.66
1874,vfork,25578430183653,23938,0,0,0,0,-1,-1,23.94
1875,vfork,25578430208173,22460,0,0,0,0,-1,-1,22.46
1876,vfork,25578430231219,25660,0,0,0,0,-1,-1,25.66
1877,vfork,25578430257414,22709,0,0,0,0,-1,-1,22.71
1878,vfork,25578430280724,23173,0,0,0,0,-1,-1,23.17
1879,vfork,25578430304445,25740,0,0,0,0,-1,-1,25.74
1880,vfork,25578430330725,22399,0,0,0,0,-1,-1,22.40
1881,vfork,25578430353680,22151,0,0,0,0,-1,-1,22.15
1882,vfork,25578430376452,26364,0,0,0,0,-1,-1,26.36
1883,vfork,25578430403336,22169,0,0,0,0,-1,-1,22.17
1884,vfork,25578430426074,21342,0,0,0,0,-1,-1,21.34
1885,vfork,25578430447981,25877,0,0,0,0,-1,-1,25.88
1886,vfork,25578430474414,22458,0,0,0,0,-1,-1,22.46
1887,vfork,25578430497430,22109,0,0,0,0,-1,-1,22.11
1888,vfork,25578430520153,25949,0,0,0,0,-1,-1,25.95
1889,vfork,25578430546615,22206,0,0,0,0,-1,-1,22.21
1890,vfork,25578430569415,22854,0,0,0,0,-1,-1,22.85
1891,vfork,25578430592807,28516,0,0,0,0,-1,-1,28.52
1892,vfork,25578430621914,22519,0,0,0,0,-1,-1,22.52
1893,vfork,25578430644970,22083,0,0,0,0,-1,-1,22.08
1894,vfork,25578430667637,30037,0,0,0,0,-1,-1,30.04
1895,vfork,25578430698240,21853,0,0,0,0,-1,-1,21.85
1896,vfork,25578430720644,21566,0,0,0,0,-1,-1,21.57
1897,vfork,25578430742742,24818,0,0,0,0,-1,-1,24.82
1898,vfork,25578430768096,21281,0,0,0,0,-1,-1,21.28
1899,vfork,25578430789910,22090,0,0,0,0,-1,-1,22.09
1900,vfork,25578430812585,24761,0,0,0,0,-1,-1,24.76
1901,vfork,25578430837943,20880,0,0,0,0,-1,-1,20.88
1902,vfork,25578430859411,31127,0,0,0,0,-1,-1,31.13
1903,vfork,25578430891101,25839,0,0,0,0,-1,-1,25.84
1904,vfork,25578430917509,21094,0,0,0,0,-1,-1,21.09
1905,vfork,25578430939194,20794,0,0,0,0,-1,-1,20.79
1906,vfork,25578430960563,24977,0,0,0,0,-1,-1,24.98
1907,vfork,25578430986065,27019,0,0,0,0,-1,-1,27.02
1908,vfork,25578431013727,22258,0,0,0,0,-1,-1,22.26
1909,vfork,25578431036560,24585,0,0,0,0,-1,-1,24.59
1910,vfork,25578431061688,21924,0,0,0,0,-1,-1,21.92
1911,vfork,25578431084169,20317,0,0,0,0,-1,-1,20.32
1912,vfork,25578431105070,26165,0,0,0,0,-1,-1,26.16
1913,vfork,25578431131761,22048,0,0,0,0,-1,-1,22.05
1914,vfork,25578431154370,21900,0,0,0,0,-1,-1,21.90
1915,vfork,25578431176802,25572,0,0,0,0,-1,-1,25.57
1916,vfork,25578431202903,21788,0,0,0,0,-1,-1,21.79
1917,vfork,25578431225231,21316,0,0,0,0,-1,-1,21.32
1918,vfork,25578431247133,24265,0,0,0,0,-1,-1,24.27
1919,vfork,25578431271922,21636,0,0,0,0,-1,-1,21.64
1920,vfork,25578431294106,21537,0,0,0,0,-1,-1,21.54
1921,vfork,25578431316224,25450,0,0,0,0,-1,-1,25.45
1922,vfork,25578431342208,25562,0,0,0,0,-1,-1,25.56
1923,vfork,25578431368322,21761,0,0,0,0,-1,-1,21.76
1924,vfork,25578431390664,26773,0,0,0,0,-1,-1,26.77
1925,vfork,25578431417952,21400,0,0,0,0,-1,-1,21.40
1926,vfork,25578431451037,24881,0,0,0,0,-1,-1,24.88
1927,vfork,25578431476519,27037,0,0,0,0,-1,-1,27.04
1928,vfork,25578431504104,21352,0,0,0,0,-1,-1,21.35
1929,vfork,25578431526028,21210,0,0,0,0,-1,-1,21.21
1930,vfork,25578431547847,25806,0,0,0,0,-1,-1,25.81
1931,vfork,25578431574196,21958,0,0,0,0,-1,-1,21.96
1932,vfork,25578431596701,21167,0,0,0,0,-1,-1,21.17
1933,vfork,25578431618431,47130,0,0,0,0,-1,-1,47.13
1934,vfork,25578431666132,22059,0,0,0,0,-1,-1,22.06
1935,vfork,25578431688743,21991,0,0,0,0,-1,-1,21.99
1936,vfork,25578431711296,24260,0,0,0,0,-1,-1,24.26
1937,vfork,25578431736095,21620,0,0,0,0,-1,-1,21.62
1938,vfork,25578431758274,21457,0,0,0,0,-1,-1,21.46
1939,vfork,25578431780305,25063,0,0,0,0,-1,-1,25.06
1940,vfork,25578431805918,20690,0,0,0,0,-1,-1,20.69
1941,vfork,25578431827172,19774,0,0,0,0,-1,-1,19.77
1942,vfork,25578431847510,25410,0,0,0,0,-1,-1,25.41
1943,vfork,25578431873460,21658,0,0,0,0,-1,-1,21.66
1944,vfork,25578431895673,21956,0,0,0,0,-1,-1,21.96
1945,vfork,25578431918165,25805,0,0,0,0,-1,-1,25.80
1946,vfork,25578431944560,21959,0,0,0,0,-1,-1,21.96
1947,vfork,25578431967063,22427,0,0,0,0,-1,-1,22.43
1948,vfork,25578431990060,30213,0,0,0,0,-1,-1,30.21
1949,vfork,25578432020913,22266,0,0,0,0,-1,-1,22.27
1950,vfork,25578432043738,27850,0,0,0,0,-1,-1,27.85
1951,vfork,25578432072135,52905,0,0,0,0,-1,-1,52.91
1952,vfork,25578432125638,25232,0,0,0,0,-1,-1,25.23
1953,vfork,25578432151357,22068,0,0,0,0,-1,-1,22.07
1954,vfork,25578432173927,25702,0,0,0,0,-1,-1,25.70
1955,vfork,25578432200173,26134,0,0,0,0,-1,-1,26.13
1956,vfork,25578432226855,23701,0,0,0,0,-1,-1,23.70
1957,vfork,25578432251099,25919,0,0,0,0,-1,-1,25.92
1958,vfork,25578432277535,23184,0,0,0,0,-1,-1,23.18
1959,vfork,25578432301217,22033,0,0,0,0,-1,-1,22.03
1960,vfork,25578432323764,25832,0,0,0,0,-1,-1,25.83
1961,vfork,25578432350095,21828,0,0,0,0,-1,-1,21.83
1962,vfork,25578432372442,23153,0,0,0,0,-1,-1,23.15
1963,vfork,25578432396099,25852,0,0,0,0,-1,-1,25.85
1964,vfork,25578432422452,22657,0,0,0,0,-1,-1,22.66
1965,vfork,25578432445610,20899,0,0,0,0,-1,-1,20.90
1966,vfork,25578432467042,26294,0,0,0,0,-1,-1,26.29
1967,vfork,25578432493838,21348,0,0,0,0,-1,-1,21.35
1968,vfork,25578432515705,22146,0,0,0,0,-1,-1,22.15
1969,vfork,25578432538371,25841,0,0,0,0,-1,-1,25.84
1970,vfork,25578432564728,22666,0,0,0,0,-1,-1,22.67
1971,vfork,25578432587911,22100,0,0,0,0,-1,-1,22.10
1972,vfork,25578432610573,25320,0,0,0,0,-1,-1,25.32
1973,vfork,25578432636400,22140,0,0,0,0,-1,-1,22.14
1974,vfork,25578432659092,21483,0,0,0,0,-1,-1,21.48
1975,vfork,25578432681067,25613,0,0,0,0,-1,-1,25.61
1976,vfork,25578432707212,22403,0,0,0,0,-1,-1,22.40
1977,vfork,25578432730134,22744,0,0,0,0,-1,-1,22.74
1978,vfork,25578432753363,30038,0,0,0,0,-1,-1,30.04
1979,vfork,25578432783963,21856,0,0,0,0,-1,-1,21.86
1980,vfork,25578432806310,21272,0,0,0,0,-1,-1,21.27
1981,vfork,25578432828095,24346,0,0,0,0,-1,-1,24.35
1982,vfork,25578432852951,21827,0,0,0,0,-1,-1,21.83
1983,vfork,25578432875300,21586,0,0,0,0,-1,-1,21.59
1984,vfork,25578432897392,25030,0,0,0,0,-1,-1,25.03
1985,vfork,25578432922979,21400,0,0,0,0,-1,-1,21.40
1986,vfork,25578432944866,21298,0,0,0,0,-1,-1,21.30
1987,vfork,25578432966654,27015,0,0,0,0,-1,-1,27.02
1988,vfork,25578432994247,27728,0,0,0,0,-1,-1,27.73
1989,vfork,25578433022555,21744,0,0,0,0,-1,-1,21.74
1990,vfork,25578433044762,25342,0,0,0,0,-1,-1,25.34
1991,vfork,25578433070595,21183,0,0,0,0,-1,-1,21.18
1992,vfork,25578433092288,21396,0,0,0,0,-1,-1,21.40
1993,vfork,25578433114200,24809,0,0,0,0,-1,-1,24.81
